crime,number,date,location,beat,neighborhood,npu,lat,long,Month,Day,Year,latLong,name,rating,vicinity,price level,user_ratings_total,store count,new_column
BURGLARY-RESIDENCE,162672497,09/23/2016,214 GREENHAVEN DR SE,611,The Villages at East Lake,O,33.74,-84.31,9,23,2016,"33.74,-84.31",,,,,,3,store count
BURGLARY-RESIDENCE,162661856,09/22/2016,2933 LINKS DR SE,611,The Villages at East Lake,O,33.74,-84.31,9,22,2016,"33.74,-84.31",,,,,,3,store count
BURGLARY-RESIDENCE,162632274,09/19/2016,2410 LINKS DR SE,611,The Villages at East Lake,O,33.74,-84.31,9,19,2016,"33.74,-84.31",,,,,,3,store count
BURGLARY-RESIDENCE,163002239,10/26/2016,285 BLANTON RD,202,Chastain Park,A,33.87,-84.4,10,26,2016,"33.87,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,163071355,11/02/2016,4376 JETT RD NW,202,Chastain Park,A,33.87,-84.4,11,2,2016,"33.87,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,160911932,03/31/2016,252 HILLSIDE DR NW,202,Chastain Park,A,33.87,-84.4,3,31,2016,"33.87,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,160692084,03/09/2016,327 HILLSIDE DR NW,202,Chastain Park,A,33.87,-84.4,3,9,2016,"33.87,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,162582196,09/14/2016,508 DYKES  DR NW,202,Chastain Park,A,33.87,-84.4,9,14,2016,"33.87,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,162883147,10/14/2016,400 17TH ST NW,501,Atlantic Station,E,33.79,-84.4,10,14,2016,"33.79,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,163350388,11/30/2016,400 TRABERT AVE NW,207,Loring Heights,E,33.79,-84.4,11,30,2016,"33.79,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,163192306,11/14/2016,1451 MECASLIN ST NW,207,Loring Heights,E,33.79,-84.4,11,14,2016,"33.79,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,163611450,12/26/2016,445 14TH ST NW,501,Home Park,E,33.79,-84.4,12,26,2016,"33.79,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,163481184,12/13/2016,507 BISHOP ST NW,207,Loring Heights,E,33.79,-84.4,12,13,2016,"33.79,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,163442550,12/09/2016,1296 ATLANTIC DR NW,501,Home Park,E,33.79,-84.4,12,9,2016,"33.79,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,160511428,02/20/2016,470 16TH ST NW,501,Home Park,E,33.79,-84.4,2,20,2016,"33.79,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,160502649,02/19/2016,470 16TH ST NW,501,Home Park,E,33.79,-84.4,2,19,2016,"33.79,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,160502803,02/19/2016,470 16TH ST NW,501,Home Park,E,33.79,-84.4,2,19,2016,"33.79,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,160391304,02/08/2016,270 17TH ST NW,501,Atlantic Station,E,33.79,-84.4,2,8,2016,"33.79,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,160352120,02/04/2016,450 16TH ST NW,501,Home Park,E,33.79,-84.4,2,4,2016,"33.79,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,160792589,03/19/2016,455 14TH ST NW,501,Home Park,E,33.79,-84.4,3,19,2016,"33.79,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,160783351,03/18/2016,391 17TH ST NW,501,Atlantic Station,E,33.79,-84.4,3,18,2016,"33.79,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,160632839,03/03/2016,1451 MECASLIN ST NW,207,Loring Heights,E,33.79,-84.4,3,3,2016,"33.79,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,161491037,05/28/2016,361 17TH ST NW,501,Atlantic Station,E,33.79,-84.4,5,28,2016,"33.79,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,161811445,06/29/2016,470 16TH ST NW,501,Home Park,E,33.79,-84.4,6,29,2016,"33.79,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,161682997,06/16/2016,1451 MECASLIN ST NW,207,Loring Heights,E,33.79,-84.4,6,16,2016,"33.79,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,161611957,06/09/2016,450 16TH ST NW,501,Home Park,E,33.79,-84.4,6,9,2016,"33.79,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,162130317,07/31/2016,1451 MECASLIN ST NW,207,Loring Heights,E,33.79,-84.4,7,31,2016,"33.79,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,162102656,07/28/2016,507 BISHOP ST. NW,207,Loring Heights,E,33.79,-84.4,7,28,2016,"33.79,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,162390262,08/26/2016,230 18TH ST NW,501,Atlantic Station,E,33.79,-84.4,8,26,2016,"33.79,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,162361774,08/23/2016,384 16TH ST NW,501,Home Park,E,33.79,-84.4,8,23,2016,"33.79,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,162301706,08/17/2016,232 19TH ST NW,501,Atlantic Station,E,33.79,-84.4,8,17,2016,"33.79,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,162221748,08/09/2016,507 BISHOP ST NW,207,Loring Heights,E,33.79,-84.4,8,9,2016,"33.79,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,162223032,08/09/2016,507 BISHOP ST NW,207,Loring Heights,E,33.79,-84.4,8,9,2016,"33.79,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,162212197,08/08/2016,391 17TH ST NW,501,Atlantic Station,E,33.79,-84.4,8,8,2016,"33.79,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,162670498,09/23/2016,470 16TH ST NW,501,Home Park,E,33.79,-84.4,9,23,2016,"33.79,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,162541496,09/10/2016,507 BISHOP ST NW,207,Loring Heights,E,33.79,-84.4,9,10,2016,"33.79,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,160201127,01/20/2016,2806 CHAUCER DR SW,406,Peyton Forest,I,33.75,-84.48,1,20,2016,"33.75,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,163631599,12/28/2016,2800 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75,-84.48,12,28,2016,"33.75,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,160710848,03/11/2016,330 PEYTON RD SW,406,Peyton Forest,I,33.75,-84.48,3,11,2016,"33.75,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,161112467,04/20/2016,274 PEYTON RD SW,405,Chalet Woods,I,33.75,-84.48,4,20,2016,"33.75,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,161512270,05/30/2016,349 PEYTON RD SW,406,Peyton Forest,I,33.75,-84.48,5,30,2016,"33.75,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,162341787,08/21/2016,200 PEYTON PL SW,405,Harland Terrace,I,33.75,-84.48,8,21,2016,"33.75,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,162562742,09/13/2016,2942 DELMAR LN NW,111,,I,33.75,-84.48,9,13,2016,"33.75,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,162561752,09/12/2016,2800 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75,-84.48,9,12,2016,"33.75,-84.48",,,,,,3,store count
BURGLARY-RESIDENCE,163003036,10/26/2016,2591 ETHERIDGE DR NW,113,Carey Park,G,33.79,-84.47,10,26,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,162841357,10/10/2016,2500 CENTER ST NW,113,Carey Park,G,33.79,-84.47,10,10,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,162781402,10/04/2016,2555 ETHERIDGE DR NW,113,Carey Park,G,33.79,-84.47,10,4,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,163232312,11/18/2016,1124 NORTHWEST DR NW,113,Carey Park,G,33.79,-84.47,11,18,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,163212247,11/16/2016,2591 ETHERIDGE DR NW,113,Carey Park,G,33.79,-84.47,11,16,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,163202062,11/15/2016,1097 5TH ST NW,109,Carey Park,G,33.79,-84.47,11,15,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,160260657,01/26/2016,2591 ETHERIDGE DR NW,113,Carey Park,G,33.79,-84.47,1,26,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,160240562,01/24/2016,2500 CENTER ST NW,113,Carey Park,G,33.79,-84.47,1,24,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,160112128,01/11/2016,1212 JAMES JACKSON PKWY NW,113,Monroe Heights,G,33.79,-84.47,1,11,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,163642322,12/29/2016,2500 CENTER ST NW,113,Carey Park,G,33.79,-84.47,12,29,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,163642404,12/29/2016,2500 CENTER ST NW,113,Carey Park,G,33.79,-84.47,12,29,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,163631474,12/28/2016,2500 CENTER ST NW,113,Carey Park,G,33.79,-84.47,12,28,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,163610651,12/26/2016,2591 ETHERIDGE DR NW,113,Carey Park,G,33.79,-84.47,12,26,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,163541408,12/19/2016,2500 CENTER ST NW,113,Carey Park,G,33.79,-84.47,12,19,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,163470854,12/12/2016,1212 JAMES JACKSON PKWY NW,113,Monroe Heights,G,33.79,-84.47,12,12,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,163432954,12/08/2016,2500 CENTER ST NW,113,Carey Park,G,33.79,-84.47,12,8,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,163373119,12/02/2016,2591 ETHERIDGE DR NW,113,Carey Park,G,33.79,-84.47,12,2,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,160441743,02/13/2016,1212 JAMES JACKSON PKWY NW,113,Monroe Heights,G,33.79,-84.47,2,13,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,160342260,02/03/2016,1212 JAMES JACKSON PKWY NW,113,Monroe Heights,G,33.79,-84.47,2,3,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,160820015,03/22/2016,2591 ETHERIDGE DR NW,113,Carey Park,G,33.79,-84.47,3,22,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,160792559,03/19/2016,1212 JAMES JACKSON PKWY NW,113,Monroe Heights,G,33.79,-84.47,3,19,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,160782012,03/18/2016,1212 JAMES JACKSON PKWY NW,113,Monroe Heights,G,33.79,-84.47,3,18,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,160633383,03/03/2016,2500 CENTER ST NW,113,Carey Park,G,33.79,-84.47,3,3,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,161133025,04/22/2016,1212 JAMES JACKSON PKWY NW,113,Monroe Heights,G,33.79,-84.47,4,22,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,161032557,04/12/2016,2500 CENTER ST NW,113,Carey Park,G,33.79,-84.47,4,12,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,161010631,04/10/2016,2591 ETHERIDGE DR NW,113,Carey Park,G,33.79,-84.47,4,10,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,160981009,04/07/2016,2591 ETHERIDGE DR NW,113,Carey Park,G,33.79,-84.47,4,7,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,161421810,05/21/2016,2591 ETHERIDGE DR NW,113,Carey Park,G,33.79,-84.47,5,21,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,161421917,05/21/2016,2500 CENTER ST NW,113,Carey Park,G,33.79,-84.47,5,21,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,161251480,05/05/2016,2591 ETHERIDGE DR NW,113,Carey Park,G,33.79,-84.47,5,5,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,161241745,05/03/2016,2591 ETHERIDGE DR NW,113,Carey Park,G,33.79,-84.47,5,3,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,161732520,06/21/2016,1212 JAMES JACKSON PKWY NW,113,Monroe Heights,G,33.79,-84.47,6,21,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,161640319,06/12/2016,2591 ETHERIDGE DR NW,113,Carey Park,G,33.79,-84.47,6,12,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,162102188,07/28/2016,1212 JAMES JACKSON PKWY NW,113,Monroe Heights,G,33.79,-84.47,7,28,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,162041665,07/22/2016,2500 CENTER ST NW,113,Carey Park,G,33.79,-84.47,7,22,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,161941902,07/12/2016,1212 JAMES JACKSON PKWY NW,113,Monroe Heights,G,33.79,-84.47,7,12,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,162292117,08/16/2016,2500 CENTER ST NW @ETHERIDGE COURT APT,113,Carey Park,G,33.79,-84.47,8,16,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,162252008,08/12/2016,2500 CENTER ST NW,113,Carey Park,G,33.79,-84.47,8,12,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,162171724,08/04/2016,2591 ETHERIDGE DR NW,113,Carey Park,G,33.79,-84.47,8,4,2016,"33.79,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,163003358,10/26/2016,625 JOSEPH E LOWERY BLVD NW,103,English Avenue,L,33.77,-84.42,10,26,2016,"33.77,-84.42",,,,,,3,store count
BURGLARY-RESIDENCE,163331452,11/28/2016,384 TAZOR ST NW,106,Bankhead,K,33.77,-84.42,11,28,2016,"33.77,-84.42",,,,,,3,store count
BURGLARY-RESIDENCE,163180677,11/13/2016,543 SIMMONS ST NW,106,Bankhead,K,33.77,-84.42,11,13,2016,"33.77,-84.42",,,,,,3,store count
BURGLARY-RESIDENCE,160020069,01/02/2016,419 TEMPLE ST NW,106,Bankhead,K,33.77,-84.42,1,2,2016,"33.77,-84.42",,,,,,3,store count
BURGLARY-RESIDENCE,161202894,04/29/2016,546 JOSEPH E LOWERY BLVD NW,106,Bankhead,K,33.77,-84.42,4,29,2016,"33.77,-84.42",,,,,,3,store count
BURGLARY-RESIDENCE,161623046,06/10/2016,570 JOSEPH E LOWERY BLVD NW,106,Bankhead,K,33.77,-84.42,6,10,2016,"33.77,-84.42",,,,,,3,store count
BURGLARY-RESIDENCE,162311146,08/18/2016,446 LINDSAY ST NW,103,English Avenue,L,33.77,-84.42,8,18,2016,"33.77,-84.42",,,,,,3,store count
BURGLARY-RESIDENCE,162302080,08/17/2016,647 ETHERIDGE ST NW,106,Bankhead,K,33.77,-84.42,8,17,2016,"33.77,-84.42",,,,,,3,store count
BURGLARY-RESIDENCE,162231303,08/10/2016,564 JOSEPH E LOWERY BLVD NW,106,Bankhead,K,33.77,-84.42,8,10,2016,"33.77,-84.42",,,,,,3,store count
BURGLARY-RESIDENCE,162650293,09/21/2016,446 LINDSAY ST NW,103,English Avenue,L,33.77,-84.42,9,21,2016,"33.77,-84.42",,,,,,3,store count
BURGLARY-RESIDENCE,160253055,01/25/2016,370 NORTHSIDE DR NW,103,English Avenue,L,33.77,-84.4,1,25,2016,"33.77,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,160031485,01/03/2016,370 NORTHSIDE DR NW,103,English Avenue,L,33.77,-84.4,1,3,2016,"33.77,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,160020469,01/02/2016,370 NORTHSIDE DR NW,103,English Avenue,L,33.77,-84.4,1,2,2016,"33.77,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,160020739,01/02/2016,370 NORTHSIDE DR NW,103,English Avenue,L,33.77,-84.4,1,2,2016,"33.77,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,160541767,02/23/2016,370 NORTHSIDE DR NW,103,English Avenue,L,33.77,-84.4,2,23,2016,"33.77,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,160372592,02/06/2016,370 NORTHSIDE DR NW,103,English Avenue,L,33.77,-84.4,2,6,2016,"33.77,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,160333637,02/02/2016,225 HUNNICUTT ST NW,504,Downtown,M,33.77,-84.4,2,2,2016,"33.77,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,161140331,04/23/2016,370 NORTHSIDE DR NW,103,English Avenue,L,33.77,-84.4,4,23,2016,"33.77,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,161133243,04/22/2016,370 NORTHSIDE DR NW,103,English Avenue,L,33.77,-84.4,4,22,2016,"33.77,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,161473372,05/26/2016,370 NORTHSIDE DR NW,103,English Avenue,L,33.77,-84.4,5,26,2016,"33.77,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,161222084,05/01/2016,370 NORTHSIDE DR NW,103,English Avenue,L,33.77,-84.4,5,1,2016,"33.77,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,161752040,06/23/2016,370 NORTHSIDE DR NW,104,English Avenue,L,33.77,-84.4,6,23,2016,"33.77,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,161890265,07/07/2016,370 NORTHSIDE DR NW,103,English Avenue,L,33.77,-84.4,7,7,2016,"33.77,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,162382376,08/25/2016,285 HUNNICUTT ST NW,504,Downtown,M,33.77,-84.4,8,25,2016,"33.77,-84.4",,,,,,4,store count
BURGLARY-RESIDENCE,162502906,09/06/2016,2440 BARGE RD SW,413,,P,33.69,-84.51,9,6,2016,"33.69,-84.51",,,,,,4,store count
BURGLARY-RESIDENCE,162832006,10/09/2016,1719 MCLENDON AVE NE,608,Lake Claire,N,33.76,-84.33,10,9,2016,"33.76,-84.33",,,,,,4,store count
BURGLARY-RESIDENCE,162081549,07/26/2016,1685 WADE AVE NE,609,Kirkwood,O,33.76,-84.33,7,26,2016,"33.76,-84.33",,,,,,4,store count
BURGLARY-RESIDENCE,160270917,01/27/2016,294 DEERING RD ,207,Loring Heights,E,33.8,-84.4,1,27,2016,"33.8,-84.4",,,,,,2,store count
BURGLARY-RESIDENCE,163632661,12/28/2016,220 26TH ST NW,207,Brookwood,E,33.8,-84.4,12,28,2016,"33.8,-84.4",,,,,,2,store count
BURGLARY-RESIDENCE,163611635,12/26/2016,220 26TH ST NW,207,Brookwood,E,33.8,-84.4,12,26,2016,"33.8,-84.4",,,,,,2,store count
BURGLARY-RESIDENCE,163572881,12/22/2016,147 26TH ST NW,207,Brookwood,E,33.8,-84.4,12,22,2016,"33.8,-84.4",,,,,,2,store count
BURGLARY-RESIDENCE,163552563,12/20/2016,220 26TH ST NW,207,Brookwood,E,33.8,-84.4,12,20,2016,"33.8,-84.4",,,,,,2,store count
BURGLARY-RESIDENCE,163530220,12/18/2016,66 28TH ST NW,207,Ardmore,E,33.8,-84.4,12,18,2016,"33.8,-84.4",,,,,,2,store count
BURGLARY-RESIDENCE,163452520,12/10/2016,220 26TH ST NW,207,Brookwood,E,33.8,-84.4,12,10,2016,"33.8,-84.4",,,,,,2,store count
BURGLARY-RESIDENCE,163433016,12/08/2016,220 26TH ST NW,207,Brookwood,E,33.8,-84.4,12,8,2016,"33.8,-84.4",,,,,,2,store count
BURGLARY-RESIDENCE,163420961,12/07/2016,147 26TH ST NW,207,Brookwood,E,33.8,-84.4,12,7,2016,"33.8,-84.4",,,,,,2,store count
BURGLARY-RESIDENCE,163391637,12/04/2016,1830 WALTHALL DR NW,205,Collier Hills,C,33.8,-84.4,12,4,2016,"33.8,-84.4",,,,,,2,store count
BURGLARY-RESIDENCE,163382899,12/03/2016,415 LOFTON RD NW,207,Loring Heights,E,33.8,-84.4,12,3,2016,"33.8,-84.4",,,,,,2,store count
BURGLARY-RESIDENCE,160392647,02/08/2016,298 DEERING RD NW,207,Loring Heights,E,33.8,-84.4,2,8,2016,"33.8,-84.4",,,,,,2,store count
BURGLARY-RESIDENCE,160672072,03/07/2016,376 GARDEN LN NW,207,Loring Heights,E,33.8,-84.4,3,7,2016,"33.8,-84.4",,,,,,2,store count
BURGLARY-RESIDENCE,161122222,04/21/2016,1475 MECASLIN ST NW,207,Loring Heights,E,33.8,-84.4,4,21,2016,"33.8,-84.4",,,,,,2,store count
BURGLARY-RESIDENCE,161472224,05/26/2016,1490 KENWOOD AVE NW,207,Loring Heights,E,33.8,-84.4,5,26,2016,"33.8,-84.4",,,,,,2,store count
BURGLARY-RESIDENCE,161462595,05/25/2016,220 26TH ST NW,207,Brookwood,E,33.8,-84.4,5,25,2016,"33.8,-84.4",,,,,,2,store count
BURGLARY-RESIDENCE,161463150,05/25/2016,220 26TH ST NW,207,Brookwood,E,33.8,-84.4,5,25,2016,"33.8,-84.4",,,,,,2,store count
BURGLARY-RESIDENCE,162101904,07/28/2016,225 26TH ST NW,207,Brookwood,E,33.8,-84.4,7,28,2016,"33.8,-84.4",,,,,,2,store count
BURGLARY-RESIDENCE,162312299,08/18/2016,294 DEERING RD NW,207,Loring Heights,E,33.8,-84.4,8,18,2016,"33.8,-84.4",,,,,,2,store count
BURGLARY-RESIDENCE,162301960,08/17/2016,220 26TH ST NW,207,Brookwood,E,33.8,-84.4,8,17,2016,"33.8,-84.4",,,,,,2,store count
BURGLARY-RESIDENCE,162302183,08/17/2016,225 26TH ST NW,207,Brookwood,E,33.8,-84.4,8,17,2016,"33.8,-84.4",,,,,,2,store count
BURGLARY-RESIDENCE,162181503,08/05/2016,1459 MECASLIN ST NW,207,Loring Heights,E,33.8,-84.4,8,5,2016,"33.8,-84.4",,,,,,2,store count
BURGLARY-RESIDENCE,162602938,09/16/2016,302 DEERING RD NW,207,Loring Heights,E,33.8,-84.4,9,16,2016,"33.8,-84.4",,,,,,2,store count
BURGLARY-RESIDENCE,162942699,10/20/2016,2506 GODFREY DR NW,112,Collier Heights,I,33.76,-84.47,10,20,2016,"33.76,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,162911398,10/17/2016,330 HAMILTON E HOLMES DR NW,112,Collier Heights,I,33.76,-84.47,10,17,2016,"33.76,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,162912448,10/17/2016,2490 VERBENA CIR NW,108,Dixie Hills,J,33.76,-84.47,10,17,2016,"33.76,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,160212129,01/21/2016,286 SEWANEE AVE NW,108,Dixie Hills,J,33.76,-84.47,1,21,2016,"33.76,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,160091328,01/09/2016,2629 COLLIER DR NW,112,Collier Heights,I,33.76,-84.47,1,9,2016,"33.76,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,161400921,05/19/2016,2667 BURTON RD NW,111,Westhaven,I,33.76,-84.47,5,19,2016,"33.76,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,161342433,05/13/2016,2506 GODFREY DR NW,112,Collier Heights,I,33.76,-84.47,5,13,2016,"33.76,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,161710659,06/19/2016,2602 GODFREY DR NW,112,Collier Heights,I,33.76,-84.47,6,19,2016,"33.76,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,161691517,06/17/2016,2499 HARVEL DR NW,108,Harvel Homes Community,J,33.76,-84.47,6,17,2016,"33.76,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,162052502,07/23/2016,2618 LOGHAVEN DR NW,112,Collier Heights,I,33.76,-84.47,7,23,2016,"33.76,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,161891150,07/07/2016,238 SEWANEE AVE NW,108,Dixie Hills,J,33.76,-84.47,7,7,2016,"33.76,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,162462698,09/02/2016,134 GASLIGHT LN NW,108,Dixie Hills,J,33.76,-84.47,9,2,2016,"33.76,-84.47",,,,,,4,store count
BURGLARY-RESIDENCE,163281951,11/23/2016,3378 GREENBRIAR PKWY SW,413,,P,33.68,-84.5,11,23,2016,"33.68,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,160263436,01/26/2016,3378 GREENBRIAR PKWY SW,413,,P,33.68,-84.5,1,26,2016,"33.68,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,160101369,01/10/2016,3378 GREENBRIAR PKWY SW,413,,P,33.68,-84.5,1,10,2016,"33.68,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,160041364,01/04/2016,3378 GREENBRIAR PKWY SW,413,,P,33.68,-84.5,1,4,2016,"33.68,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,161081923,04/17/2016,3378 GREENBRIAR PKWY SW,413,,P,33.68,-84.5,4,17,2016,"33.68,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,161511928,05/30/2016,3378 GREENBRIAR PKWY SW,413,,P,33.68,-84.5,5,30,2016,"33.68,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,161693119,06/17/2016,3378 GREENBRIAR PKWY SW,413,,P,33.68,-84.5,6,17,2016,"33.68,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,161682319,06/16/2016,3232 VERDANT DR SW,411,Greenbriar,R,33.68,-84.5,6,16,2016,"33.68,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,162122430,07/30/2016,3232 VERDANT DR SW,411,Greenbriar,R,33.68,-84.5,7,30,2016,"33.68,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,161882908,07/06/2016,3232 VERDANT DR SW,411,Greenbriar,R,33.68,-84.5,7,6,2016,"33.68,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,162270401,08/14/2016,3378 GREENBRIAR PKWY SW,413,,P,33.68,-84.5,8,14,2016,"33.68,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,162253168,08/12/2016,3378 GREENBRIAR PKWY SW,413,,P,33.68,-84.5,8,12,2016,"33.68,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,162642201,09/20/2016,2614 REX AVE SW,413,Rue Royal,P,33.68,-84.5,9,20,2016,"33.68,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,162631441,09/19/2016,3378 GREENBRIAR PKWY SW,413,,P,33.68,-84.5,9,19,2016,"33.68,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,162603235,09/16/2016,3378 GREENBRIAR PKWY SW,413,,P,33.68,-84.5,9,16,2016,"33.68,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,160282028,01/28/2016,3521 PARC CIR SW,409,Southwest,R,33.7,-84.5,1,28,2016,"33.7,-84.5",,,,,,4,store count
